Toy Story	1697	5	974707797
Toy Story	1705	3	974708992
Toy Story	1706	4	974708744
Toy Story	1709	3	974706423
Grumpier old man	1709	5	974715313
Toy Story	1710	2	983746388
Grumpier old man	1711	2	974707923
Toy Story	1712	5	980384814
Grumpier old man	1712	3	974706484
Toy Story	1714	5	974707190
Grumpier old man	1714	3	974705974
Toy Story	1716	5	974708750
Jumanji	1716	2	974710189
Toy Story	1721	3	974707750
Toy Story	1724	4	974705408
Jumanji	1726	3	974704890
Toy Story	1727	5	974712735
Toy Story	1728	3	974704488
Toy Story	1733	4	977807720
Jumanji	1733	2	977809984
Grumpier old man	1733	2	974704848
Toy Story	1735	2	974704143
Toy Story	1737	5	977002035
Jumanji	1737	4	977007406
Toy Story	1743	5	975536349
Toy Story	1746	3	974848692
Jumanji	1746	5	974849293
Toy Story	1749	2	974840447
Toy Story	1752	5	976496818
Toy Story	1755	4	974703574
Toy Story	1757	4	974705346
Jumanji	1757	3	974702693
Grumpier old man	1757	2	974708076
Toy Story	1758	4	974785749
Toy Story	1759	3	974702165
Grumpier old man	1759	4	974789505
Jumanji	1761	4	974702563
Toy Story	1764	4	974705975
Jumanji	1764	4	974705562
Toy Story	1765	5	974702513
Grumpier old man	1766	3	974701955
Toy Story	1767	5	974702769
Grumpier old man	1767	2	974701948
Toy Story	1773	4	974700571
Grumpier old man	1774	3	974700950
Toy Story	1776	2	974709363
Jumanji	1776	3	1017956720
Grumpier old man	1776	3	983081143
Toy Story	1778	5	974704389
Toy Story	1779	3	977033829
Grumpier old man	1779	3	977034990
Toy Story	1780	3	974751378
Jumanji	1780	3	974707770
Grumpier old man	1780	2	994173061
Jumanji	1781	3	974701335
Toy Story	1790	3	974702041
Toy Story	1791	3	974701160
Toy Story	1793	5	974702830
Toy Story	1800	4	974741904
Toy Story	1803	4	974700432
Grumpier old man	1803	3	974699695
Toy Story	1805	5	974734933
Toy Story	1806	5	974736924
Toy Story	1807	3	974739143
Toy Story	1818	4	974758517
Jumanji	1818	2	974758775
Toy Story	1820	5	974697225
Toy Story	1823	5	974698050
Toy Story	1825	4	974731481
Toy Story	1826	5	974698210
Toy Story	1834	5	974730227
Toy Story	1835	5	974881318
Toy Story	1836	5	974824786
Jumanji	1837	3	974901389
Grumpier old man	1839	3	974751979
Toy Story	1841	5	974699757
Jumanji	1841	3	974747342
Toy Story	1842	5	993443230
Toy Story	1850	5	974697306
Grumpier old man	1851	2	974698223
Toy Story	1853	5	975018883
Jumanji	1854	2	1028507222
Toy Story	1857	4	974695625
Toy Story	1858	5	974698828
Toy Story	1860	5	975258612
Toy Story	1861	3	974696200
Jumanji	1861	2	974705011
Toy Story	1865	4	974694424
Toy Story	1866	4	974834563
Toy Story	1867	3	974695508
Toy Story	1869	3	974696712
Toy Story	1870	3	974697002
Grumpier old man	1870	2	974694261
Toy Story	1871	4	974694569
Toy Story	1873	3	974737933
Toy Story	1875	5	975767665
Toy Story	1879	5	974696127
Jumanji	1879	3	974817536
Toy Story	1880	5	974697621
Jumanji	1880	2	974697268
Grumpier old man	1880	2	974748639
Toy Story	1881	3	974693261
Toy Story	1882	4	974772412
Toy Story	1883	3	974877513
Grumpier old man	1883	3	974877110
Toy Story	1884	4	974695793
Jumanji	1884	3	974698705
Toy Story	1885	5	974692700
Grumpier old man	1889	2	989089478
Toy Story	1890	4	974692209
Jumanji	1891	4	974694385
Toy Story	1897	4	976158694
Toy Story	1899	5	974775743
Jumanji	1899	3	974777408
Toy Story	1901	5	974693348
Jumanji	1901	4	974695145
Toy Story	1903	4	974691209
Toy Story	1904	5	974756216
Jumanji	1904	3	974758384
Toy Story	1908	4	974848348
Toy Story	1911	4	974836602
Toy Story	1912	4	1007355345
Toy Story	1913	3	974692249
Toy Story	1914	5	974692040
Toy Story	1916	3	974693216
Toy Story	1917	5	975134881
Toy Story	1918	4	974691782
Toy Story	1920	3	974777733
Jumanji	1920	3	975128331
Grumpier old man	1920	3	974730030
Toy Story	1922	5	974691518
Jumanji	1922	3	975162006
Toy Story	1924	3	974695371
Toy Story	1926	5	974692579
Grumpier old man	1927	3	974689940
Toy Story	1928	5	974690837
Toy Story	1930	4	974696655
Grumpier old man	1930	4	974694766
Jumanji	1931	3	974691505
Toy Story	1938	5	974690492
Toy Story	1940	4	974689134
Toy Story	1941	5	974854532
Jumanji	1941	4	974854753
Grumpier old man	1941	3	974951331
Toy Story	1943	4	974693067
Jumanji	1943	3	1008984936
Toy Story	1949	5	974693461
Toy Story	1950	5	974699595
Toy Story	1951	5	974697387
Toy Story	1954	4	974693384
Toy Story	1956	5	974688137
Jumanji	1956	4	974695478
Toy Story	1958	5	974858656
Jumanji	1958	4	974858422
Grumpier old man	1958	4	974928270
Toy Story	1960	5	975458990
Toy Story	1962	5	974689093
Grumpier old man	1962	2	975362133
Jumanji	1964	2	974685900
Toy Story	1968	4	974687565
Toy Story	1969	5	974688873
Jumanji	1969	3	974688283
Grumpier old man	1969	3	984447854
Toy Story	1972	4	974686834
Toy Story	1974	3	974686291
Toy Story	1975	5	974684798
Toy Story	1976	5	974687276
Toy Story	1978	3	979572924
Toy Story	1980	4	974771889
Jumanji	1980	3	999400308
Grumpier old man	1980	2	974774610
Grumpier old man	1981	1	974683944
Toy Story	1983	5	976898659
Jumanji	1983	5	975054170
Grumpier old man	1984	3	974769519
Toy Story	1987	4	974685360
Toy Story	1988	4	974683131
Jumanji	1988	4	974758418
Toy Story	1991	4	974681894
Toy Story	1992	3	974682228
Toy Story	1993	4	974681718
Toy Story	1995	5	974682581
Toy Story	1996	5	974741052
Jumanji	1996	5	974681923
Grumpier old man	1996	2	974680923
Toy Story	1997	4	974695224
Toy Story	1998	5	976022466
Toy Story	1999	5	974679124
Toy Story	2000	4	974677859
Toy Story	2002	4	974678287
Toy Story	2003	4	974677961
Jumanji	2003	4	974678423
Toy Story	2010	3	974677746
Jumanji	2010	1	974687592
Toy Story	2011	4	974676716
Toy Story	2012	4	974675414
Jumanji	2012	2	974677613
Grumpier old man	2012	3	974680718
Toy Story	2015	1	974675906
Jumanji	2015	2	974758052
Toy Story	2016	5	974676999
Toy Story	2020	5	974673432
Toy Story	2022	4	974674055
Toy Story	2023	5	974672430
Toy Story	2027	5	974675094
Toy Story	2029	5	974670331
Toy Story	2030	4	974734434
Toy Story	2035	5	974674426
Grumpier old man	2035	3	974667282
Toy Story	2041	4	978575760
Toy Story	2042	4	974668133
Toy Story	2046	4	974665848
Grumpier old man	2046	2	974665420
Toy Story	2047	4	974762546
Jumanji	2047	2	974665686
Grumpier old man	2047	2	974664250
Grumpier old man	2048	3	974663554
Grumpier old man	2050	3	975524922
Toy Story	2054	5	974661924
Jumanji	2054	3	975734399
Grumpier old man	2054	4	974664581
Grumpier old man	2056	1	974660175
Grumpier old man	2058	3	974663519
Toy Story	2060	5	974661569
Toy Story	2063	5	974659766
Jumanji	2063	3	975376304
Grumpier old man	2063	3	974659280
Toy Story	2065	4	974659524
Toy Story	2068	5	974659358
Toy Story	2070	5	999204904
Toy Story	2071	4	974658422
Grumpier old man	2072	3	974662354
Toy Story	2073	5	974659080
Toy Story	2077	4	979970672
Jumanji	2077	4	979977212
Grumpier old man	2077	4	974658595
Toy Story	2078	3	974657741
Grumpier old man	2078	4	974787026
Toy Story	2083	5	974654727
Toy Story	2084	4	974682415
Toy Story	2085	5	974654762
Grumpier old man	2085	4	974654502
Jumanji	2088	4	974658040
Toy Story	2092	3	974769071
Toy Story	2096	5	974653590
Toy Story	2097	3	974737906
Jumanji	2097	3	974734776
Toy Story	2098	5	974653738
Toy Story	2100	4	974670545
Toy Story	2102	3	974653909
Toy Story	2105	4	974652236
Toy Story	2106	3	975131178
Jumanji	2106	1	974755210
Toy Story	2108	5	974651980
Toy Story	2109	3	974657257
Jumanji	2109	4	974662046
Grumpier old man	2109	3	974664277
Toy Story	2110	3	974651529
Grumpier old man	2110	1	974650369
Toy Story	2112	4	974649500
Grumpier old man	2113	4	974649159
Grumpier old man	2114	3	974649466
Toy Story	2115	4	974649151
Toy Story	2116	5	974648349
Jumanji	2116	3	974856388
Grumpier old man	2116	5	974651018
Jumanji	2119	1	978150983
Toy Story	2120	3	975035902
Jumanji	2120	3	975035766
Grumpier old man	2121	3	974646826
Jumanji	2124	3	974651942
Toy Story	2125	4	974646559
Grumpier old man	2127	3	982120078
Toy Story	2134	3	974644584
Toy Story	2135	5	974641815
Toy Story	2136	4	974642040
Jumanji	2136	4	974643052
Grumpier old man	2136	4	974643895
Toy Story	2142	5	974633413
Toy Story	2145	5	974630373
Toy Story	2147	5	974621794
Toy Story	2148	5	974623041
Jumanji	2148	3	974621138
Grumpier old man	2149	3	974620869
Jumanji	2152	3	974620151
Toy Story	2153	5	974620685
Grumpier old man	2153	5	974624834
Toy Story	2154	4	974619767
Toy Story	2156	3	974628844
Jumanji	2157	3	974618275
Toy Story	2162	5	974616280
Grumpier old man	2162	5	974616160
Toy Story	2164	5	974614561
Toy Story	2165	4	974614905
Toy Story	2166	3	974613045
Toy Story	2168	3	975705033
Toy Story	2171	3	974612149
Toy Story	2173	5	974612013
Toy Story	2177	4	974610598
Toy Story	2178	4	974611863
Toy Story	2180	5	974611210
Jumanji	2180	2	974609060
Toy Story	2181	5	974612588
Jumanji	2181	3	974612911
Grumpier old man	2181	4	974608048
Toy Story	2185	4	974607482
Toy Story	2188	3	974614203
Jumanji	2188	3	975103246
Jumanji	2192	3	974607041
Toy Story	2195	2	975812971
Jumanji	2195	2	1025367618
Toy Story	2198	3	974606567
Toy Story	2202	3	974605471
Jumanji	2203	5	974606061
Grumpier old man	2203	4	974607280
Toy Story	2206	4	974603962
Grumpier old man	2208	3	974614282
Toy Story	2211	4	974604586
Toy Story	2214	5	974603200
Grumpier old man	2217	2	974600575
Toy Story	2221	2	974602476
Toy Story	2223	5	974599693
Jumanji	2223	3	975263275
Grumpier old man	2223	2	975263642
Toy Story	2224	5	974598792
Toy Story	2225	4	974598944
Toy Story	2226	2	974651863
Toy Story	2229	4	974597765
Toy Story	2233	5	974597004
Toy Story	2236	4	974596223
Grumpier old man	2237	3	974601679
Toy Story	2239	3	975814050
Toy Story	2242	4	974596992
Jumanji	2242	5	974598144
Toy Story	2244	4	974596762
Grumpier old man	2250	4	974596094
Jumanji	2251	3	974601598
Toy Story	2255	5	974590488
Toy Story	2257	2	974590060
Toy Story	2258	4	979835384
Jumanji	2258	3	974590232
Toy Story	2259	5	974590484
Toy Story	2260	3	974585653
Toy Story	2262	4	974584344
Toy Story	2263	4	974585225
Jumanji	2263	4	974581386
Jumanji	2265	3	974581439
Grumpier old man	2265	3	974580410
Grumpier old man	2270	2	974574366
Toy Story	2271	4	991604480
Jumanji	2274	3	974564868
Grumpier old man	2286	5	974523277
Toy Story	2288	3	974524927
Grumpier old man	2288	2	974521058
Toy Story	2290	4	974518024
Grumpier old man	2290	3	974517393
Grumpier old man	2298	2	974500185
Toy Story	2300	4	974498526
Toy Story	2304	4	974500728
Jumanji	2304	4	974500817
Grumpier old man	2304	5	974504150
Toy Story	2305	4	974493303
Grumpier old man	2307	3	974488456
Jumanji	2308	5	974489230
Toy Story	2310	5	974487882
Jumanji	2319	4	974476033
Toy Story	2321	5	974475264
Toy Story	2323	3	974444867
Grumpier old man	2328	4	974431752
Grumpier old man	2334	3	974429991
Toy Story	2337	4	974423064
Toy Story	2344	4	974414809
Toy Story	2350	4	974407609
Toy Story	2355	3	974399428
Toy Story	2367	4	974342204
Grumpier old man	2370	3	974337583
Toy Story	2371	4	974338724
Grumpier old man	2371	5	974338416
Toy Story	2374	5	974336798
Grumpier old man	2374	5	974335927
Grumpier old man	2375	5	974334351
Toy Story	2378	5	974386560
Grumpier old man	2378	4	974331102
Toy Story	2379	4	974330927
Toy Story	2380	3	980547000
Toy Story	2383	4	974324272
Toy Story	2386	5	974309291
Toy Story	2395	4	1035837220
Toy Story	2398	4	974385474
Toy Story	2403	5	974260837
Grumpier old man	2404	5	974258422
Toy Story	2407	4	1037240494
Toy Story	2411	3	974590451
Jumanji	2411	3	974589593
Toy Story	2414	5	974245390
Toy Story	2418	3	974242794
Grumpier old man	2419	3	974245526
Toy Story	2424	4	974691782
Jumanji	2424	3	974786564
Toy Story	2427	4	974227979
Toy Story	2435	4	974225244
Toy Story	2436	5	976154267
Grumpier old man	2436	3	976154059
Grumpier old man	2439	3	974225852
Toy Story	2444	4	974578486
Jumanji	2444	5	974578880
Toy Story	2446	3	976479313
Grumpier old man	2446	3	975350391
Toy Story	2448	5	974216879
Toy Story	2454	4	974180804
Jumanji	2454	4	974181088
Toy Story	2456	3	974178288
Toy Story	2457	4	974181153
Toy Story	2458	3	974176741
Toy Story	2459	4	974174101
Jumanji	2461	4	974169996
Toy Story	2462	5	974168982
Grumpier old man	2466	1	974161610
Toy Story	2468	3	974160442
Jumanji	2470	4	974158037
Toy Story	2478	3	974655521
Jumanji	2479	2	974148486
Toy Story	2484	5	974146106
Toy Story	2485	4	974482893
Toy Story	2489	3	974140175
Jumanji	2489	4	974139916
Jumanji	2492	3	974123202
Toy Story	2496	3	974434199
Toy Story	2501	4	974085111
Grumpier old man	2504	4	974082679
Grumpier old man	2506	3	974077022
Toy Story	2507	4	974076765
Toy Story	2510	5	974073729
Jumanji	2510	5	974073901
Toy Story	2516	5	974070503
Jumanji	2519	3	974067767
Toy Story	2529	5	974055115
Jumanji	2529	3	974057981
Grumpier old man	2529	4	974056691
Toy Story	2533	5	974054519
Toy Story	2534	1	974643004
Toy Story	2537	4	974050555
Jumanji	2540	4	974047655
Toy Story	2541	4	974045878
Grumpier old man	2541	4	974048851
Grumpier old man	2542	5	974044590
Toy Story	2544	4	974049672
Grumpier old man	2544	2	974040481
Jumanji	2551	2	974015122
Toy Story	2555	3	973997288
Jumanji	2558	4	973991932
Toy Story	2559	4	973991140
Toy Story	2562	5	973982456
Toy Story	2564	3	973969929
Grumpier old man	2564	4	973971734
Toy Story	2565	4	973974847
Jumanji	2565	4	973969597
Toy Story	2566	4	973966755
Jumanji	2566	2	973966644
Toy Story	2567	4	973959629
Toy Story	2572	4	973907992
Toy Story	2574	5	975978544
Toy Story	2576	4	973897366
Jumanji	2576	3	973897610
Grumpier old man	2577	4	973896446
Toy Story	2579	4	973891550
Toy Story	2581	5	973888511
Toy Story	2583	5	975118769
Jumanji	2583	5	974073324
Toy Story	2585	3	973876328
Grumpier old man	2590	3	973931592
Toy Story	2591	4	973829599
Jumanji	2592	3	974057819
Grumpier old man	2592	3	973828400
Toy Story	2593	5	973824821
Toy Story	2595	4	973810591
Jumanji	2595	2	973823782
Toy Story	2599	4	973796689
Toy Story	2604	3	973773712
Grumpier old man	2610	3	973722629
Toy Story	2611	5	973795679
Grumpier old man	2611	1	973725480
Toy Story	2617	3	973687141
Grumpier old man	2618	5	973658954
Toy Story	2619	5	973657038
Grumpier old man	2623	5	973644621
Toy Story	2624	5	973635439
Jumanji	2624	4	973640712
Toy Story	2627	4	973900722
Toy Story	2634	5	973612086
Toy Story	2636	4	973578474
Toy Story	2638	5	973573532
Jumanji	2638	3	974177902
Toy Story	2639	5	973571212
Toy Story	2641	5	973569541
Toy Story	2645	4	973561432
Toy Story	2648	5	973539922
Toy Story	2652	5	973535127
Toy Story	2658	4	973484256
Toy Story	2660	4	973463425
Toy Story	2661	5	973461679
Toy Story	2664	5	973456672
Jumanji	2664	3	973458958
Toy Story	2665	5	974739890
Jumanji	2665	2	974992079
Grumpier old man	2665	1	974737959
Toy Story	2666	5	973449160
Jumanji	2675	4	973407181
Toy Story	2676	4	973403444
Toy Story	2679	4	973391873
Toy Story	2680	2	973389400
Grumpier old man	2680	3	973389258
Toy Story	2681	5	973391236
Grumpier old man	2681	3	973392354
Toy Story	2682	4	973387741
Toy Story	2683	4	979964907
Toy Story	2688	4	978835035
Toy Story	2689	5	973348047
Toy Story	2691	5	973327424
Toy Story	2692	5	973317937
Grumpier old man	2695	3	973309870
Toy Story	2698	4	973306920
Toy Story	2699	5	973306935
Toy Story	2718	5	973286187
Toy Story	2723	5	973276469
Toy Story	2724	5	973272622
Grumpier old man	2725	1	973270848
Jumanji	2727	2	973267898
Toy Story	2730	4	973262564
Grumpier old man	2730	3	973261951
Toy Story	2731	4	973241574
Toy Story	2737	4	973227541
Grumpier old man	2737	2	973225681
Toy Story	2742	4	973220465
Jumanji	2742	2	973221045
Jumanji	2743	2	973222571
Grumpier old man	2743	3	973218271
Toy Story	2744	1	973215902
Toy Story	2747	4	973211035
Toy Story	2748	5	973208239
Toy Story	2750	4	973199225
Grumpier old man	2751	4	973198548
Toy Story	2752	4	973269483
Toy Story	2753	5	973198034
Toy Story	2754	5	973195648
Toy Story	2756	5	985994631
Toy Story	2761	4	973149628
Toy Story	2764	4	973135273
Toy Story	2765	4	973128611
Toy Story	2766	5	973650158
Toy Story	2768	4	973117172
Toy Story	2771	4	973096796
Grumpier old man	2776	2	973054140
Jumanji	2777	3	973052247
Grumpier old man	2777	5	973048897
Toy Story	2778	4	973988515
Toy Story	2779	4	973023149
Toy Story	2782	3	973018930
Grumpier old man	2785	3	972990417
Toy Story	2787	5	972966682
Toy Story	2788	5	972958585
Toy Story	2792	3	972931993
Grumpier old man	2792	2	973237399
Grumpier old man	2793	2	972936695
Toy Story	2796	3	972882514
Grumpier old man	2796	2	997320829
Toy Story	2799	5	972866939
Jumanji	2804	4	972793757
Toy Story	2806	2	972785865
Toy Story	2807	3	972779019
Toy Story	2809	5	972778019
Toy Story	2810	4	972770236
Jumanji	2810	4	972840303
Toy Story	2812	3	972700218
Toy Story	2817	5	972675234
Toy Story	2818	3	972667915
Toy Story	2823	2	972624201
Toy Story	2824	5	1005966797
Toy Story	2831	5	972667504
Toy Story	2837	4	972572701
Grumpier old man	2837	3	972572055
Toy Story	2839	4	972570043
Toy Story	2840	4	972571461
Grumpier old man	2843	3	972545413
Jumanji	2845	4	972526661
Grumpier old man	2847	1	1038717983
Toy Story	2848	5	972514103
Jumanji	2848	4	972512866
Grumpier old man	2848	2	972512046
Toy Story	2849	4	972509670
Toy Story	2853	5	972506722
Jumanji	2857	3	972508216
Toy Story	2858	4	974175364
Grumpier old man	2858	5	974171820
Toy Story	2859	5	1001708255
Toy Story	2862	5	972503773
Toy Story	2863	3	972502052
Grumpier old man	2865	4	972493370
Toy Story	2872	4	972417073
Toy Story	2873	5	972784317
Toy Story	2874	4	972413190
Jumanji	2876	1	973281616
Toy Story	2878	4	972360106
Grumpier old man	2878	3	973231660
Toy Story	2880	4	989098470
Toy Story	2885	5	972185562
Toy Story	2887	5	972153242
Jumanji	2887	4	972143106
Grumpier old man	2887	3	972156657
Toy Story	2888	2	972057552
Jumanji	2888	3	972058704
Grumpier old man	2888	4	972060838
Toy Story	2889	3	972055240
Toy Story	2895	5	971986382
Toy Story	2896	4	972056089
Grumpier old man	2899	4	971920187
Toy Story	2900	3	971904246
Grumpier old man	2900	3	971902282
Toy Story	2902	5	971859551
Toy Story	2903	4	971854335
Toy Story	2905	4	971839737
Toy Story	2907	3	971818809
Jumanji	2907	5	971820437
Grumpier old man	2907	2	971818243
Toy Story	2909	5	971881913
Jumanji	2909	3	971971338
Grumpier old man	2909	3	971973992
Toy Story	2913	4	971768987
Toy Story	2915	4	972864860
Jumanji	2918	2	1011907899
Toy Story	2924	5	971592588
Toy Story	2926	3	971572888
Jumanji	2926	4	1006657895
Grumpier old man	2926	2	1006659039
Toy Story	2928	4	971553420
Jumanji	2928	1	971556097
Toy Story	2931	5	971505491
Toy Story	2933	3	971487005
Toy Story	2934	4	971493741
Jumanji	2934	3	971488304
Grumpier old man	2934	3	971495121
Grumpier old man	2935	3	972177181
Toy Story	2936	4	973293727
Toy Story	2938	5	971450755
Grumpier old man	2938	4	971448846
Toy Story	2939	5	971412396
Jumanji	2939	3	971411899
Toy Story	2941	5	971351417
Grumpier old man	2941	1	971349356
Grumpier old man	2946	3	971273951
Grumpier old man	2948	3	971242757
Toy Story	2950	4	971221061
Toy Story	2951	4	971216031
Toy Story	2955	4	971204594
Jumanji	2962	3	977169352
Toy Story	2966	5	971121087
Jumanji	2966	4	971117744
Toy Story	2967	3	971128767
Toy Story	2968	5	971107728
Toy Story	2970	4	971098108
Toy Story	2972	5	971063896
Jumanji	2976	3	971020773
Toy Story	2979	5	971805798
Toy Story	2980	3	983053528
Grumpier old man	2984	4	970869417
Toy Story	2985	4	970883360
Jumanji	2985	3	1030052826
Toy Story	2987	4	970795538
Toy Story	2989	5	970774804
Jumanji	2989	4	970775191
Toy Story	2994	4	970706107
Toy Story	2995	4	970696738
Jumanji	2995	4	970691596
Toy Story	2996	5	972416116
Jumanji	2996	3	972700760
Grumpier old man	2996	2	972769064
Jumanji	2997	3	970685652
Toy Story	2999	5	970620881
Jumanji	2999	4	970621252
Toy Story	3001	4	970616579
Toy Story	3002	5	970614190
Toy Story	3004	4	970605035
Toy Story	3006	5	970542648
Toy Story	3007	5	970541258
Grumpier old man	3007	2	970540147
Toy Story	3012	3	970510754
Grumpier old man	3012	3	1044066870
Toy Story	3013	4	1035778924
Jumanji	3013	4	970521421
Grumpier old man	3013	3	970510859
Toy Story	3014	3	1013918647
Toy Story	3017	3	970507231
Toy Story	3018	5	970506329
Jumanji	3024	4	970624934
Toy Story	3025	5	970461469
Toy Story	3026	2	970461364
Toy Story	3028	4	970440865
Jumanji	3029	4	970365071
Grumpier old man	3029	4	970365773
Toy Story	3031	4	970355174
Toy Story	3032	5	970345591
Jumanji	3032	4	970345251
Grumpier old man	3032	5	970348822
Toy Story	3033	4	970290222
Toy Story	3036	3	970268071
Toy Story	3041	3	972931817
Toy Story	3048	4	970183549
Toy Story	3051	4	970179852
Toy Story	3054	4	970615592
Toy Story	3056	4	970125637
Jumanji	3056	4	970126016
Toy Story	3057	3	970592981
Toy Story	3058	3	974926300
Toy Story	3065	4	970001943
Grumpier old man	3065	4	971148340
Toy Story	3066	3	969998951
Toy Story	3067	4	969995872
Jumanji	3067	2	969999088
Grumpier old man	3067	4	969998650
Toy Story	3073	4	969931899
Toy Story	3074	5	982532852
Toy Story	3075	4	969898542
Toy Story	3077	5	969831439
Jumanji	3080	2	976302794
Toy Story	3081	5	969801904
Jumanji	3081	3	969800995
Grumpier old man	3081	4	969808859
Jumanji	3082	2	969812857
Toy Story	3087	5	969738110
Jumanji	3087	4	969737617
Grumpier old man	3087	3	969683087
Toy Story	3090	4	969660551
Jumanji	3093	3	969650197
Toy Story	3095	5	969652850
Grumpier old man	3096	3	989437784
Toy Story	3098	3	969596305
Toy Story	3101	4	969577531
Jumanji	3101	3	969583684
Toy Story	3108	3	969498856
Jumanji	3108	2	969491525
Toy Story	3110	3	969486642
Jumanji	3110	1	969487011
Toy Story	3113	4	969466395
Toy Story	3118	4	969404264
Jumanji	3119	3	969392822
Jumanji	3121	3	969334189
Toy Story	3125	5	1003772537
Jumanji	3128	1	969295471
Toy Story	3130	4	969249945
Toy Story	3138	5	969050515
Jumanji	3140	4	1020012770
Jumanji	3141	2	969033508
Toy Story	3145	4	968975888
Toy Story	3146	3	968964836
Toy Story	3147	5	968964771
Jumanji	3147	4	968966314
Toy Story	3151	5	968920178
Toy Story	3154	5	968904326
Toy Story	3155	4	968897524
Jumanji	3155	3	968897471
Toy Story	3157	4	968884950
Toy Story	3158	4	968883838
Jumanji	3158	3	995143647
Toy Story	3160	4	968877395
Toy Story	3161	5	968870625
Toy Story	3163	5	968867718
Jumanji	3163	4	968883512
Grumpier old man	3163	4	968887429
Toy Story	3167	5	968818279
Toy Story	3170	4	968806330
Toy Story	3174	5	968789743
Toy Story	3177	5	968786114
Toy Story	3180	3	968788868
Toy Story	3182	2	968779770
Grumpier old man	3182	2	968781298
Toy Story	3185	5	968700656
Toy Story	3189	3	969862370
Jumanji	3189	3	969862138
Grumpier old man	3189	2	969870010
Toy Story	3190	3	968650558
Grumpier old man	3191	3	968654045
Toy Story	3192	4	975975730
Toy Story	3195	3	968641752
Toy Story	3196	4	970939946
Jumanji	3196	3	971756887
Toy Story	3199	3	968631836
Jumanji	3202	2	968575400
Toy Story	3205	5	968563309
Jumanji	3205	3	968565586
Grumpier old man	3205	2	968564649
Toy Story	3206	3	968559994
Toy Story	3207	3	968555453
Toy Story	3208	4	968552833
Toy Story	3213	5	968518147
Toy Story	3216	4	968460615
Toy Story	3217	4	968784242
Toy Story	3219	4	968474051
Jumanji	3224	3	968519468
Grumpier old man	3224	4	968523136
Toy Story	3226	4	968436164
Toy Story	3227	4	968682427
Jumanji	3228	4	968416178
Toy Story	3229	3	999723589
Toy Story	3230	5	968390653
Toy Story	3232	4	968385224
Toy Story	3236	3	968358821
Toy Story	3237	4	968359642
Toy Story	3240	4	968350235
Toy Story	3249	3	968296758
Toy Story	3253	4	969237060
Toy Story	3254	5	968281594
Toy Story	3259	4	968271757
Jumanji	3259	4	968271387
Toy Story	3260	5	968256093
Toy Story	3261	5	968252500
Jumanji	3261	3	968936742
Toy Story	3262	4	968294802
Toy Story	3265	4	968260490
Toy Story	3267	4	968263833
Toy Story	3269	5	968199143
Toy Story	3270	4	968197826
Toy Story	3272	5	968203850
Jumanji	3272	4	971247101
Toy Story	3274	4	979766714
Toy Story	3276	4	968184306
Toy Story	3277	5	968208695
Toy Story	3280	2	968168236
Grumpier old man	3280	1	968347304
Toy Story	3281	4	968169707
Jumanji	3283	2	968122075
Toy Story	3285	5	968116068
Toy Story	3292	4	968100869
Jumanji	3292	4	968125553
Toy Story	3297	3	968223209
Jumanji	3300	4	977114517
Toy Story	3301	2	968215498
Toy Story	3306	5	968001326
Toy Story	3308	5	967977259
Jumanji	3308	5	967975269
Grumpier old man	3308	3	967979225
Toy Story	3309	4	967966819
Toy Story	3311	3	967958138
Jumanji	3311	2	967960550
Grumpier old man	3311	3	967959743
Toy Story	3312	4	967955675
Jumanji	3312	1	967958644
Grumpier old man	3312	4	974410063
Toy Story	3313	4	967955025
Toy Story	3314	4	967946666
Toy Story	3315	4	967941504
Toy Story	3320	4	968523982
Jumanji	3320	4	968522205
Grumpier old man	3320	1	968525355
Toy Story	3327	4	967871901
Grumpier old man	3328	3	967910991
Toy Story	3329	4	967865557
Toy Story	3336	3	967854883
Jumanji	3336	3	967855179
Toy Story	3344	5	967777141
Toy Story	3345	4	967775712
Toy Story	3346	5	967774440
Toy Story	3349	3	967749316
Toy Story	3353	5	968127537
Toy Story	3356	5	967699881
Toy Story	3362	4	967672386
Toy Story	3363	3	967670887
Grumpier old man	3363	4	1011636184
Toy Story	3365	4	967663335
Jumanji	3367	4	970080091
Toy Story	3370	4	967608294
Jumanji	3370	3	967607969
Toy Story	3371	5	967665744
Toy Story	3378	5	967821689
Grumpier old man	3378	4	967823584
Toy Story	3380	4	967673541
Toy Story	3382	4	967571087
Toy Story	3387	4	967525661
Toy Story	3389	4	967511960
Jumanji	3389	1	967581048
Toy Story	3391	4	967569710
Jumanji	3391	4	967657895
Grumpier old man	3391	3	1046188641
Toy Story	3394	5	967491364
Jumanji	3394	2	967490749
Toy Story	3398	4	967480534
Toy Story	3399	5	967480573
Toy Story	3401	5	967436367
Jumanji	3401	4	980127148
Grumpier old man	3401	3	980116928
Toy Story	3402	3	967433216
Toy Story	3403	3	967427541
Toy Story	3407	2	967422022
Toy Story	3408	4	967423142
Toy Story	3410	4	967416599
Toy Story	3411	3	967757354
Grumpier old man	3411	2	967582997
Toy Story	3412	4	968725413
Toy Story	3414	5	967489652
Jumanji	3414	4	967487825
Toy Story	3415	5	967517979
Toy Story	3416	4	967401237
Toy Story	3418	4	967397590
Toy Story	3423	4	967364570
Toy Story	3430	3	967341835
Toy Story	3433	5	967419171
Toy Story	3434	3	967336253
Jumanji	3434	4	967335203
Toy Story	3437	5	967326085
Toy Story	3438	5	967389397
Toy Story	3442	3	967306792
